,name,label
1378,2008_005627,3.381141
5226,2011_000703,3.381289
5397,2011_001503,3.383092
2811,2009_002568,3.383221
4660,2010_004545,3.383597
3633,2010_000419,3.383865
5332,2011_001203,3.384805
5092,2011_000087,3.38491
3502,2009_005311,3.385
5323,2011_001167,3.385659
1033,2008_004293,3.385746
2880,2009_002835,3.385805
2703,2009_002129,3.38601
2534,2009_001446,3.386219
3927,2010_001560,3.38654
5124,2011_000241,3.386706
5631,2011_002531,3.387108
343,2008_001440,3.387221
3323,2009_004567,3.387661
3003,2009_003323,3.387673
2894,2009_002885,3.388123
2106,2008_008681,3.388488
2440,2009_001120,3.388719
4047,2010_001998,3.388784
251,2008_000992,3.388916
3808,2010_001112,3.38893
3530,2010_000085,3.389117
3349,2009_004674,3.389136
5705,2011_002900,3.389246
1463,2008_005979,3.389467
590,2008_002492,3.389767
1030,2008_004290,3.39
1296,2008_005321,3.39
1679,2008_006949,3.39
1704,2008_007050,3.39
1860,2008_007714,3.39
1868,2008_007748,3.39
1906,2008_007882,3.39
2010,2008_008301,3.39
2088,2008_008608,3.39
2206,2009_000251,3.39
2458,2009_001190,3.39
2571,2009_001614,3.39
2634,2009_001865,3.39
2869,2009_002778,3.39
2975,2009_003198,3.39
3113,2009_003756,3.39
3231,2009_004180,3.39
3347,2009_004669,3.39
3356,2009_004706,3.39
3384,2009_004847,3.39
3493,2009_005287,3.39
3518,2010_000056,3.39
3878,2010_001399,3.39
4116,2010_002263,3.39
4310,2010_003107,3.39
4618,2010_004365,3.39
4761,2010_004933,3.39
4794,2010_005052,3.39
5001,2010_005807,3.39
5292,2011_001027,3.39
5373,2011_001357,3.39
5437,2011_001622,3.39
5454,2011_001689,3.39
5622,2011_002495,3.39
5672,2011_002725,3.39
5746,2011_003109,3.39
3684,2010_000617,3.390675
4702,2010_004704,3.39131
669,2008_002830,3.391818
2184,2009_000176,3.391831
2543,2009_001480,3.39245
3043,2009_003491,3.392749
3507,2010_000015,3.39308
4649,2010_004486,3.39315
4089,2010_002167,3.394236
4764,2010_004944,3.395073
4533,2010_004045,3.395615
514,2008_002150,3.395935
3081,2009_003654,3.396131
158,2008_000636,3.396132
5470,2011_001770,3.396571
2485,2009_001282,3.397092
5464,2011_001745,3.397464
4819,2010_005123,3.397673
228,2008_000922,3.397949
1363,2008_005567,3.398123
4008,2010_001858,3.398938
5770,2011_003238,3.399066
2178,2009_000156,3.399321
4978,2010_005740,3.399531
473,2008_001979,3.3997
200,2008_000795,3.4
234,2008_000941,3.4
356,2008_001491,3.4
394,2008_001643,3.4
432,2008_001811,3.4
726,2008_003068,3.4
849,2008_003596,3.4
889,2008_003753,3.4
1855,2008_007698,3.4
2145,2009_000051,3.4
2307,2009_000636,3.4
3953,2010_001646,3.4
4118,2010_002274,3.4
4226,2010_002758,3.4
4446,2010_003671,3.4
4705,2010_004714,3.4
5049,2010_005997,3.4
5159,2011_000416,3.4
5262,2011_000874,3.4
5574,2011_002278,3.4
5673,2011_002726,3.4
5702,2011_002873,3.4
3221,2009_004165,3.400083
5084,2011_000048,3.400509
2062,2008_008490,3.401817
281,2008_001133,3.402009
3322,2009_004562,3.402809
1383,2008_005641,3.402887
701,2008_002960,3.402964
516,2008_002156,3.403302
3993,2010_001820,3.403893
635,2008_002687,3.403977
380,2008_001591,3.404278
3617,2010_000371,3.404428
354,2008_001481,3.404508
5566,2011_002244,3.404561
4316,2010_003132,3.404799
372,2008_001564,3.404945
1509,2008_006143,3.405225
1234,2008_005089,3.405621
693,2008_002920,3.405873
377,2008_001577,3.405933
3394,2009_004880,3.40626
571,2008_002422,3.408744
5690,2011_002810,3.408954
110,2008_000407,3.409114
1574,2008_006421,3.409318
1172,2008_004845,3.409426
4763,2010_004942,3.409475
820,2008_003482,3.409641
664,2008_002804,3.41
1144,2008_004725,3.41
1175,2008_004850,3.41
1342,2008_005473,3.41
1779,2008_007348,3.41
2044,2008_008423,3.41
2105,2008_008679,3.41
2284,2009_000573,3.41
2817,2009_002594,3.41
3259,2009_004290,3.41
3441,2009_005080,3.41
3468,2009_005185,3.41
3632,2010_000415,3.41
3649,2010_000480,3.41
3734,2010_000797,3.41
4013,2010_001877,3.41
4386,2010_003405,3.41
4436,2010_003630,3.41
4654,2010_004515,3.41
4732,2010_004816,3.41
5302,2011_001105,3.41
5368,2011_001335,3.41
5419,2011_001571,3.41
5511,2011_001961,3.41
5527,2011_002047,3.41
382,2008_001605,3.41034
3994,2010_001821,3.410796
3213,2009_004131,3.411309
296,2008_001189,3.411377
1478,2008_006039,3.41401
1373,2008_005612,3.414132
2790,2009_002471,3.414786
4999,2010_005805,3.415496
2872,2009_002785,3.415549
3799,2010_001066,3.415664
1386,2008_005650,3.41624
277,2008_001118,3.416359
1071,2008_004445,3.416393
2781,2009_002441,3.416634
4634,2010_004439,3.416901
2111,2008_008705,3.416927
5709,2011_002920,3.417019
5533,2011_002091,3.417764
3580,2010_000249,3.417858
3373,2009_004780,3.418074
5649,2011_002594,3.418134
5710,2011_002924,3.418386
3492,2009_005286,3.418732
4568,2010_004179,3.419285
4698,2010_004686,3.419671
4085,2010_002150,3.419943
4590,2010_004256,3.419952
839,2008_003546,3.42
1034,2008_004297,3.42
1197,2008_004938,3.42
1347,2008_005502,3.42
1812,2008_007514,3.42
2260,2009_000476,3.42
2406,2009_001000,3.42
2632,2009_001858,3.42
2835,2009_002663,3.42
2912,2009_002960,3.42
2924,2009_003006,3.42
2963,2009_003144,3.42
3008,2009_003349,3.42
3193,2009_004052,3.42
3310,2009_004514,3.42
3456,2009_005144,3.42
3513,2010_000043,3.42
3557,2010_000172,3.42
4063,2010_002067,3.42
4138,2010_002373,3.42
4231,2010_002771,3.42
4709,2010_004726,3.42
4858,2010_005301,3.42
5013,2010_005854,3.42
5181,2011_000503,3.42
5277,2011_000953,3.42
5587,2011_002350,3.42
5595,2011_002387,3.42
5640,2011_002560,3.42
5650,2011_002606,3.42
5712,2011_002933,3.42
1901,2008_007864,3.420286
5724,2011_003023,3.420512
1245,2008_005123,3.4206
728,2008_003079,3.420634
3520,2010_000065,3.423514
1317,2008_005395,3.423772
595,2008_002512,3.423916
2096,2008_008627,3.424091
227,2008_000919,3.424199
548,2008_002311,3.424526
4449,2010_003679,3.424884
2768,2009_002382,3.425246
1980,2008_008162,3.42532
2057,2008_008471,3.425728
5532,2011_002085,3.425735
4726,2010_004793,3.42595
5301,2011_001093,3.426324
456,2008_001907,3.427723
2185,2009_000177,3.428546
1042,2008_004328,3.429817
1569,2008_006387,3.43
1887,2008_007827,3.43
1932,2008_007986,3.43
2122,2008_008739,3.43
2292,2009_000592,3.43
2656,2009_001952,3.43
2891,2009_002877,3.43
2953,2009_003098,3.43
3526,2010_000080,3.43
3818,2010_001149,3.43
3861,2010_001329,3.43
4064,2010_002080,3.43
4211,2010_002697,3.43
4326,2010_003160,3.43
4582,2010_004228,3.43
5089,2011_000071,3.43
5132,2011_000278,3.43
5288,2011_001008,3.43
5457,2011_001700,3.43
5688,2011_002795,3.43
5769,2011_003236,3.43
5463,2011_001740,3.430005
5481,2011_001819,3.430731
3208,2009_004113,3.431673
652,2008_002751,3.431872
1684,2008_006960,3.431906
1120,2008_004633,3.432868
2602,2009_001741,3.432971
3970,2010_001699,3.433103
3509,2010_000020,3.433713
4391,2010_003436,3.433951
213,2008_000847,3.436801
3771,2010_000942,3.437238
5127,2011_000249,3.43936
5246,2011_000819,3.439757
987,2008_004124,3.44
1161,2008_004797,3.44
1185,2008_004894,3.44
1350,2008_005517,3.44
1515,2008_006159,3.44
1766,2008_007286,3.44
1866,2008_007741,3.44
2172,2009_000133,3.44
2248,2009_000430,3.44
2416,2009_001044,3.44
2609,2009_001758,3.44
2802,2009_002532,3.44
2883,2009_002845,3.44
3403,2009_004907,3.44
3495,2009_005293,3.44
3884,2010_001411,3.44
4145,2010_002400,3.44
4641,2010_004457,3.44
4690,2010_004665,3.44
4727,2010_004806,3.44
4778,2010_004987,3.44
5150,2011_000370,3.44
5184,2011_000512,3.44
5312,2011_001135,3.44
5329,2011_001193,3.44
5409,2011_001538,3.44
5548,2011_002159,3.44
5711,2011_002925,3.44
5017,2010_005875,3.440059
3090,2009_003689,3.440446
3973,2010_001712,3.441587
4263,2010_002921,3.441798
4708,2010_004722,3.441939
93,2008_000364,3.442546
4546,2010_004084,3.442615
4158,2010_002438,3.443746
1092,2008_004518,3.444583
4343,2010_003214,3.445173
1875,2008_007786,3.445584
273,2008_001092,3.445948
3038,2009_003461,3.44639
3550,2010_000148,3.447448
5632,2011_002532,3.447765
3380,2009_004831,3.448921
4320,2010_003143,3.448922
4591,2010_004264,3.44938
507,2008_002113,3.449606
5722,2011_003002,3.449628
164,2008_000656,3.45
674,2008_002847,3.45
1143,2008_004713,3.45
1564,2008_006356,3.45
1683,2008_006959,3.45
1810,2008_007510,3.45
2110,2008_008701,3.45
2208,2009_000268,3.45
2222,2009_000316,3.45
2345,2009_000763,3.45
2510,2009_001363,3.45
2628,2009_001827,3.45
2727,2009_002228,3.45
2846,2009_002689,3.45
3157,2009_003916,3.45
3558,2010_000177,3.45
3604,2010_000323,3.45
3852,2010_001305,3.45
3881,2010_001403,3.45
3996,2010_001828,3.45
4341,2010_003204,3.45
4550,2010_004109,3.45
4611,2010_004350,3.45
4749,2010_004879,3.45
5075,2011_000010,3.45
5158,2011_000413,3.45
5241,2011_000785,3.45
5282,2011_000986,3.45
5338,2011_001227,3.45
5369,2011_001336,3.45
5506,2011_001938,3.45
5561,2011_002227,3.45
5589,2011_002359,3.45
5652,2011_002610,3.45
5693,2011_002818,3.45
5751,2011_003138,3.45
5395,2011_001489,3.450355
3104,2009_003732,3.450697
1209,2008_004981,3.450804
1242,2008_005111,3.45135
4429,2010_003604,3.451604
663,2008_002794,3.452248
1286,2008_005253,3.45249
2436,2009_001106,3.452629
2612,2009_001767,3.452842
532,2008_002229,3.453075
3360,2009_004731,3.453362
133,2008_000498,3.45544
855,2008_003618,3.455966
3690,2010_000633,3.456234
52,2008_000222,3.456302
4330,2010_003174,3.456711
521,2008_002179,3.458271
905,2008_003819,3.458296
735,2008_003101,3.458815
618,2008_002640,3.458857
1692,2008_006997,3.458891
1191,2008_004908,3.46
1464,2008_005984,3.46
1867,2008_007742,3.46
2029,2008_008364,3.46
2306,2009_000635,3.46
2560,2009_001553,3.46
2814,2009_002584,3.46
2851,2009_002710,3.46
3228,2009_004177,3.46
3279,2009_004394,3.46
3489,2009_005265,3.46
3910,2010_001480,3.46
4075,2010_002128,3.46
4368,2010_003333,3.46
4410,2010_003535,3.46
4508,2010_003929,3.46
4527,2010_004021,3.46
4738,2010_004836,3.46
4959,2010_005654,3.46
5214,2011_000642,3.46
3064,2009_003592,3.460991
1366,2008_005584,3.462009
1028,2008_004288,3.46331
5664,2011_002676,3.463545
2806,2009_002546,3.463601
5090,2011_000072,3.46396
2578,2009_001638,3.464137
226,2008_000917,3.46631
70,2008_000272,3.467276
1301,2008_005342,3.467652
3288,2009_004436,3.46787
1726,2008_007133,3.468016
66,2008_000261,3.468516
4034,2010_001966,3.469086
976,2008_004097,3.47
1278,2008_005235,3.47
1592,2008_006549,3.47
2620,2009_001805,3.47
3127,2009_003799,3.47
3646,2010_000473,3.47
3745,2010_000842,3.47
3779,2010_000991,3.47
3843,2010_001272,3.47
4467,2010_003745,3.47
4894,2010_005419,3.47
5021,2010_005884,3.47
5172,2011_000465,3.47
5196,2011_000566,3.47
5413,2011_001546,3.47
5627,2011_002514,3.47
5696,2011_002838,3.47
5703,2011_002880,3.47
5728,2011_003041,3.47
740,2008_003132,3.470029
2797,2009_002517,3.470764
1750,2008_007225,3.471494
1193,2008_004923,3.471512
4776,2010_004982,3.474294
2201,2009_000232,3.474816
3874,2010_001374,3.47531
2039,2008_008406,3.475624
2242,2009_000411,3.475919
934,2008_003924,3.476407
3134,2009_003821,3.476475
1472,2008_006031,3.476546
2929,2009_003020,3.476907
5108,2011_000181,3.476986
4762,2010_004941,3.477279
1582,2008_006506,3.47833
5765,2011_003185,3.479915
739,2008_003127,3.48
1662,2008_006877,3.48
2109,2008_008696,3.48
2124,2008_008748,3.48
2457,2009_001188,3.48
3272,2009_004357,3.48
3981,2010_001773,3.48
4010,2010_001862,3.48
4081,2010_002141,3.48
4179,2010_002538,3.48
4293,2010_003053,3.48
4309,2010_003106,3.48
4445,2010_003670,3.48
4693,2010_004670,3.48
4744,2010_004857,3.48
4860,2010_005305,3.48
5145,2011_000320,3.48
5151,2011_000375,3.48
5224,2011_000698,3.48
5343,2011_001253,3.48
5518,2011_001988,3.48
2022,2008_008343,3.480731
2431,2009_001096,3.480763
4188,2010_002586,3.481321
3352,2009_004687,3.481828
3012,2009_003367,3.483996
510,2008_002119,3.484733
597,2008_002521,3.484915
42,2008_000177,3.485005
1218,2008_005023,3.48541
5110,2011_000194,3.48604
1425,2008_005817,3.487194
5140,2011_000304,3.487234
886,2008_003745,3.487967
5460,2011_001715,3.487991
3075,2009_003639,3.488338
1039,2008_004318,3.488536
973,2008_004080,3.488995
1159,2008_004786,3.489391
819,2008_003479,3.49
1391,2008_005676,3.49
1857,2008_007702,3.49
2554,2009_001521,3.49
2923,2009_003003,3.49
3039,2009_003466,3.49
3187,2009_004032,3.49
3367,2009_004760,3.49
3501,2009_005310,3.49
3820,2010_001152,3.49
3964,2010_001680,3.49
4159,2010_002440,3.49
4332,2010_003179,3.49
4407,2010_003531,3.49
4451,2010_003688,3.49
4718,2010_004751,3.49
4850,2010_005243,3.49
5074,2011_000009,3.49
5263,2011_000875,3.49
5490,2011_001862,3.49
5653,2011_002612,3.49
1288,2008_005266,3.490013
2907,2009_002935,3.490023
286,2008_001158,3.490369
1475,2008_006036,3.491682
263,2008_001052,3.493979
3848,2010_001288,3.494798
35,2008_000141,3.494857
759,2008_003225,3.495768
156,2008_000619,3.497751
488,2008_002023,3.497858
1712,2008_007075,3.498092
254,2008_001007,3.498487
198,2008_000787,3.499192
699,2008_002948,3.499887
345,2008_001445,3.5
388,2008_001620,3.5
484,2008_002009,3.5
587,2008_002483,3.5
1146,2008_004729,3.5
1261,2008_005178,3.5
1348,2008_005510,3.5
1997,2008_008235,3.5
3859,2010_001327,3.5
4067,2010_002096,3.5
4133,2010_002356,3.5
4349,2010_003248,3.5
4877,2010_005369,3.5
5149,2011_000369,3.5
5276,2011_000951,3.5
5499,2011_001901,3.5
553,2008_002331,3.500493
3184,2009_004020,3.502861
1950,2008_008050,3.503201
1451,2008_005933,3.504432
4431,2010_003608,3.507727
5656,2011_002638,3.508584
3436,2009_005064,3.508903
554,2008_002340,3.51
751,2008_003193,3.51
1038,2008_004313,3.51
1513,2008_006148,3.51
1691,2008_006992,3.51
1736,2008_007169,3.51
2214,2009_000290,3.51
2286,2009_000575,3.51
2501,2009_001343,3.51
2918,2009_002976,3.51
3234,2009_004188,3.51
3412,2009_004958,3.51
3760,2010_000893,3.51
4082,2010_002142,3.51
4314,2010_003123,3.51
4674,2010_004586,3.51
4950,2010_005625,3.51
5123,2011_000238,3.51
5231,2011_000745,3.51
5547,2011_002154,3.51
5727,2011_003039,3.51
2343,2009_000759,3.510647
3192,2009_004050,3.51118
2472,2009_001230,3.511257
812,2008_003462,3.511988
313,2008_001278,3.512741
2162,2009_000102,3.513665
4027,2010_001939,3.514511
114,2008_000424,3.515344
552,2008_002330,3.515875
1981,2008_008177,3.516108
1529,2008_006216,3.517307
51,2008_000219,3.518696
5367,2011_001330,3.518936
5327,2011_001190,3.519517
2579,2009_001643,3.519533
1655,2008_006839,3.52
2094,2008_008622,3.52
2194,2009_000214,3.52
2607,2009_001751,3.52
2809,2009_002566,3.52
2898,2009_002898,3.52
2987,2009_003255,3.52
3004,2009_003327,3.52
3060,2009_003571,3.52
4088,2010_002166,3.52
4209,2010_002693,3.52
4420,2010_003567,3.52
4495,2010_003864,3.52
4519,2010_003983,3.52
4616,2010_004361,3.52
4713,2010_004741,3.52
4878,2010_005371,3.52
5051,2010_006000,3.52
5247,2011_000820,3.52
5265,2011_000885,3.52
5269,2011_000919,3.52
5286,2011_000997,3.52
5407,2011_001535,3.52
5554,2011_002179,3.52
5578,2011_002294,3.52
45,2008_000188,3.520358
5182,2011_000505,3.521407
1295,2008_005316,3.522138
864,2008_003665,3.522152
4054,2010_002039,3.522573
541,2008_002279,3.523128
310,2008_001263,3.525407
262,2008_001047,3.525614
862,2008_003655,3.525764
5239,2011_000770,3.525976
109,2008_000405,3.527013
2830,2009_002626,3.527492
1541,2008_006282,3.527759
5200,2011_000578,3.527862
2363,2009_000834,3.527985
5391,2011_001467,3.528034
2278,2009_000546,3.528522
4155,2010_002425,3.529395
1988,2008_008210,3.53
2601,2009_001734,3.53
2654,2009_001934,3.53
3048,2009_003504,3.53
3061,2009_003577,3.53
3901,2010_001453,3.53
4132,2010_002346,3.53
4190,2010_002592,3.53
4640,2010_004456,3.53
4832,2010_005167,3.53
4960,2010_005663,3.53
5198,2011_000572,3.53
5750,2011_003134,3.53
2479,2009_001259,3.530375
2470,2009_001225,3.530538
1057,2008_004391,3.534697
258,2008_001031,3.537079
1291,2008_005277,3.537264
1394,2008_005681,3.53774
4003,2010_001846,3.538786
2451,2009_001164,3.539459
932,2008_003913,3.54
1112,2008_004614,3.54
1192,2008_004910,3.54
2050,2008_008440,3.54
2051,2008_008443,3.54
2375,2009_000901,3.54
3129,2009_003802,3.54
3301,2009_004492,3.54
3447,2009_005118,3.54
3754,2010_000876,3.54
3893,2010_001433,3.54
3902,2010_001456,3.54
4021,2010_001922,3.54
4636,2010_004447,3.54
4919,2010_005518,3.54
5153,2011_000382,3.54
5197,2011_000567,3.54
5210,2011_000631,3.54
5217,2011_000655,3.54
5230,2011_000744,3.54
5358,2011_001305,3.54
5423,2011_001586,3.54
5469,2011_001769,3.54
5494,2011_001885,3.54
5550,2011_002167,3.54
5699,2011_002852,3.54
5752,2011_003141,3.54
24,2008_000093,3.542081
1458,2008_005957,3.54213
98,2008_000380,3.543434
1052,2008_004371,3.543556
579,2008_002452,3.544015
1201,2008_004948,3.545129
5133,2011_000282,3.547346
3427,2009_005024,3.547474
616,2008_002623,3.547654
2012,2008_008310,3.547831
4949,2010_005620,3.548203
1004,2008_004208,3.548435
2904,2009_002925,3.549985
1119,2008_004632,3.55
1176,2008_004851,3.55
1204,2008_004970,3.55
1588,2008_006526,3.55
2169,2009_000128,3.55
2398,2009_000973,3.55
2498,2009_001326,3.55
2511,2009_001366,3.55
2591,2009_001695,3.55
3198,2009_004082,3.55
3414,2009_004969,3.55
3952,2010_001645,3.55
4028,2010_001941,3.55
4325,2010_003157,3.55
5319,2011_001153,3.55
5357,2011_001295,3.55
5414,2011_001547,3.55
5623,2011_002498,3.55
2042,2008_008416,3.550015
1412,2008_005774,3.550781
3548,2010_000140,3.551047
1279,2008_005236,3.551103
2779,2009_002433,3.551542
2474,2009_001237,3.55187
22,2008_000084,3.552179
4474,2010_003768,3.552641
79,2008_000306,3.553137
2992,2009_003271,3.553761
2240,2009_000409,3.554176
777,2008_003304,3.554551
741,2008_003135,3.55461
1054,2008_004380,3.555074
4071,2010_002117,3.555826
5581,2011_002318,3.556017
2466,2009_001206,3.556145
4134,2010_002361,3.557462
5298,2011_001058,3.558236
4740,2010_004841,3.5585
966,2008_004054,3.56
1591,2008_006543,3.56
2483,2009_001266,3.56
2625,2009_001820,3.56
2744,2009_002295,3.56
3728,2010_000765,3.56
3776,2010_000970,3.56
3810,2010_001118,3.56
3842,2010_001270,3.56
3855,2010_001320,3.56
3909,2010_001479,3.56
3933,2010_001576,3.56
4186,2010_002579,3.56
4579,2010_004210,3.56
4648,2010_004484,3.56
5125,2011_000243,3.56
5202,2011_000589,3.56
5328,2011_001192,3.56
1960,2008_008080,3.560095
126,2008_000480,3.561146
272,2008_001090,3.562028
3904,2010_001458,3.564112
3131,2009_003810,3.564439
2396,2009_000967,3.56501
1494,2008_006092,3.565443
1407,2008_005738,3.565479
4022,2010_001923,3.567296
1603,2008_006611,3.567738
755,2008_003205,3.568401
909,2008_003840,3.57
1735,2008_007168,3.57
1836,2008_007613,3.57
2389,2009_000945,3.57
2639,2009_001875,3.57
2856,2009_002728,3.57
2958,2009_003123,3.57
3121,2009_003781,3.57
3262,2009_004300,3.57
3816,2010_001147,3.57
4040,2010_001980,3.57
4443,2010_003656,3.57
4540,2010_004067,3.57
5062,2010_006054,3.57
5248,2011_000823,3.57
5293,2011_001029,3.57
5639,2011_002559,3.57
3597,2010_000309,3.570294
344,2008_001444,3.570318
706,2008_002985,3.570409
5776,2011_003262,3.570689
2434,2009_001102,3.571223
4522,2010_004009,3.573691
2191,2009_000203,3.575582
89,2008_000346,3.575989
46,2008_000195,3.576278
5530,2011_002063,3.577244
2076,2008_008547,3.57753
3415,2009_004972,3.57855
136,2008_000505,3.579164
710,2008_003005,3.579437
1685,2008_006961,3.579823
946,2008_003956,3.58
1179,2008_004858,3.58
1332,2008_005446,3.58
1395,2008_005683,3.58
2093,2008_008621,3.58
2108,2008_008684,3.58
2170,2009_000131,3.58
2588,2009_001677,3.58
2887,2009_002851,3.58
4150,2010_002413,3.58
4339,2010_003200,3.58
4664,2010_004558,3.58
5126,2011_000248,3.58
5146,2011_000332,3.58
5720,2011_002978,3.58
321,2008_001308,3.581248
5398,2011_001507,3.581694
1898,2008_007852,3.583766
5053,2010_006010,3.584304
5279,2011_000975,3.584726
559,2008_002362,3.584968
1817,2008_007527,3.585698
2037,2008_008402,3.586231
882,2008_003729,3.587464
434,2008_001814,3.58814
75,2008_000287,3.588491
900,2008_003793,3.588819
499,2008_002066,3.59
1581,2008_006496,3.59
1670,2008_006910,3.59
1694,2008_007010,3.59
1840,2008_007629,3.59
2004,2008_008276,3.59
2637,2009_001871,3.59
2828,2009_002624,3.59
3681,2010_000603,3.59
4754,2010_004910,3.59
4768,2010_004951,3.59
5222,2011_000684,3.59
5615,2011_002462,3.59
230,2008_000928,3.591441
2868,2009_002777,3.591519
1698,2008_007031,3.592728
822,2008_003493,3.593222
2176,2009_000141,3.594231
3432,2009_005038,3.595501
580,2008_002457,3.595809
660,2008_002789,3.597162
913,2008_003856,3.597226
292,2008_001177,3.597654
218,2008_000864,3.598744
173,2008_000694,3.6
370,2008_001550,3.6
1001,2008_004196,3.6
5006,2010_005825,3.6
5333,2011_001215,3.6
3571,2010_000213,3.600581
2216,2009_000297,3.601998
2092,2008_008619,3.6026
625,2008_002670,3.605143
3542,2010_000124,3.607632
4115,2010_002261,3.608126
799,2008_003407,3.61
1239,2008_005108,3.61
1822,2008_007556,3.61
1878,2008_007798,3.61
1903,2008_007872,3.61
1985,2008_008185,3.61
2065,2008_008508,3.61
2490,2009_001303,3.61
3795,2010_001044,3.61
3984,2010_001785,3.61
4074,2010_002127,3.61
5052,2010_006003,3.61
990,2008_004130,3.61016
5698,2011_002842,3.61069
5657,2011_002644,3.612993
268,2008_001068,3.61425
300,2008_001202,3.615231
2949,2009_003091,3.615743
4739,2010_004838,3.617373
3474,2009_005202,3.619721
661,2008_002791,3.62
914,2008_003860,3.62
1188,2008_004899,3.62
1794,2008_007438,3.62
2020,2008_008335,3.62
2610,2009_001759,3.62
2630,2009_001853,3.62
4289,2010_003035,3.62
4614,2010_004358,3.62
5137,2011_000290,3.62
5701,2011_002870,3.62
1404,2008_005732,3.622201
376,2008_001576,3.623239
3263,2009_004301,3.623877
811,2008_003451,3.625609
881,2008_003722,3.63
1230,2008_005074,3.63
1377,2008_005625,3.63
1657,2008_006844,3.63
1818,2008_007528,3.63
2438,2009_001113,3.63
3265,2009_004312,3.63
5194,2011_000559,3.63
5626,2011_002509,3.63
2246,2009_000418,3.630366
2115,2008_008714,3.6314
1738,2008_007181,3.632427
780,2008_003331,3.635897
885,2008_003744,3.637231
239,2008_000956,3.63848
1476,2008_006037,3.638548
429,2008_001801,3.638644
1852,2008_007690,3.64
4095,2010_002191,3.64
4383,2010_003400,3.64
5036,2010_005967,3.64
5336,2011_001221,3.64
5732,2011_003054,3.64
5736,2011_003076,3.64
798,2008_003406,3.640001
3007,2009_003347,3.640229
2635,2009_001867,3.640296
4655,2010_004518,3.640872
4569,2010_004180,3.642372
102,2008_000392,3.642847
1355,2008_005530,3.647179
2547,2009_001500,3.648362
1021,2008_004271,3.648385
1632,2008_006730,3.65
2288,2009_000577,3.65
4659,2010_004543,3.65
4767,2010_004950,3.65
796,2008_003394,3.650544
3992,2010_001817,3.65074
1757,2008_007252,3.651892
1964,2008_008092,3.651929
1790,2008_007428,3.652208
5188,2011_000520,3.653017
1310,2008_005365,3.65306
2211,2009_000283,3.653394
3945,2010_001625,3.656387
5455,2011_001695,3.656686
1482,2008_006046,3.66
2647,2009_001915,3.66
3230,2009_004179,3.66
1082,2008_004477,3.661604
1629,2008_006718,3.661728
2826,2009_002616,3.665863
5421,2011_001573,3.667608
3717,2010_000731,3.667658
177,2008_000704,3.66793
1411,2008_005770,3.67
2435,2009_001105,3.67
4823,2010_005136,3.67
860,2008_003637,3.670784
1158,2008_004777,3.672152
76,2008_000289,3.672799
10,2008_000043,3.673952
598,2008_002524,3.68
748,2008_003182,3.68
1797,2008_007456,3.68
2146,2009_000054,3.68
2263,2009_000488,3.68
2905,2009_002928,3.68
3126,2009_003795,3.68
3317,2009_004551,3.68
3721,2010_000743,3.68
4315,2010_003129,3.68
4724,2010_004783,3.68
1275,2008_005231,3.680656
569,2008_002412,3.681135
2140,2009_000032,3.681148
1,2008_000003,3.682165
1091,2008_004513,3.683356
1005,2008_004212,3.684219
4031,2010_001951,3.68485
378,2008_001580,3.686424
4741,2010_004844,3.689559
1583,2008_006509,3.69
3499,2009_005300,3.69
41,2008_000174,3.691401
3080,2009_003650,3.693887
2860,2009_002744,3.694182
122,2008_000466,3.694345
1993,2008_008223,3.697385
285,2008_001155,3.698607
241,2008_000959,3.699274
153,2008_000613,3.7
816,2008_003469,3.7
2258,2009_000464,3.700803
1439,2008_005884,3.702572
3059,2009_003569,3.702608
5220,2011_000666,3.703727
1767,2008_007287,3.704483
4487,2010_003822,3.705543
5646,2011_002579,3.706106
2871,2009_002784,3.707017
362,2008_001513,3.707199
1706,2008_007057,3.71
2283,2009_000565,3.71
3639,2010_000448,3.71
4501,2010_003893,3.71
578,2008_002445,3.71199
149,2008_000584,3.712157
1956,2008_008070,3.712549
723,2008_003060,3.713014
56,2008_000236,3.7169
3251,2009_004258,3.717457
38,2008_000151,3.71906
5556,2011_002185,3.719879
3955,2010_001650,3.72
4216,2010_002721,3.72
4925,2010_005540,3.72
4970,2010_005718,3.72
5546,2011_002150,3.72
758,2008_003213,3.720319
1100,2008_004570,3.72244
0,2008_000002,3.725161
2650,2009_001926,3.725346
1365,2008_005570,3.726222
2083,2008_008583,3.726571
2985,2009_003249,3.727006
1548,2008_006303,3.73
4452,2010_003689,3.73
4985,2010_005755,3.73067
1208,2008_004979,3.730764
5065,2010_006063,3.731322
3309,2009_004511,3.73284
708,2008_002997,3.733085
3488,2009_005257,3.73317
1307,2008_005361,3.733513
84,2008_000335,3.733674
1106,2008_004593,3.735584
3313,2009_004532,3.73809
2840,2009_002673,3.739608
1967,2008_008096,3.74
4892,2010_005409,3.74
299,2008_001199,3.740738
1255,2008_005166,3.741005
3534,2010_000098,3.744091
2964,2009_003150,3.746304
341,2008_001434,3.747651
103,2008_000393,3.74809
2573,2009_001618,3.749963
374,2008_001574,3.75
1907,2008_007883,3.75
1924,2008_007949,3.75
2046,2008_008432,3.75
3338,2009_004631,3.75
3892,2010_001431,3.75
206,2008_000815,3.751437
1473,2008_006032,3.753671
3510,2010_000024,3.753797
737,2008_003106,3.754382
1065,2008_004418,3.755832
468,2008_001966,3.756297
539,2008_002267,3.757371
2977,2009_003200,3.758347
5376,2011_001384,3.759258
