name,score
2008_002575,3.077475
2008_002576,2.913119
2008_002578,2.973603
2008_002579,2.881939
2008_002583,3.076552
2008_002584,2.687066
2008_002588,3.680000
2008_002589,2.582476
2008_002590,3.045924
2008_002597,3.069255
2008_002598,3.140000
2008_002599,3.040000
2008_002601,3.380000
2008_002603,2.504520
2008_002606,3.041686
2008_002610,3.394862
2008_002612,2.940930
2008_002613,4.481512
2008_002616,2.706693
2008_002621,2.900690
2008_002622,2.791795
2008_002623,3.547654
2008_002624,3.137584
2008_002625,3.182034
2008_002631,3.207460
2008_002634,3.009391
2008_002638,2.891026
2008_002639,3.203642
2008_002640,3.458857
2008_002641,3.042523
2008_002643,4.040000
2008_002645,3.060117
2008_002647,3.071036
2008_002648,3.257620
2008_002649,3.827142
2008_002650,3.046863
2008_002652,2.803481
2008_002653,3.155822
2008_002662,3.139955
2008_002665,2.887450
2008_002666,2.856579
2008_002668,2.950185
2008_002670,3.605143
2008_002672,5.182107
2008_002673,3.175193
2008_002674,3.031212
2008_002675,2.998753
2008_002676,3.119408
2008_002677,2.840000
2008_002678,4.079438
2008_002679,2.830872
2008_002680,3.170000
2008_002681,3.100000
2008_002682,3.200000
2008_002684,3.060000
2008_002686,3.530147
2008_002687,3.403977
2008_002696,3.048415
2008_002697,3.544883
2008_002698,3.044604
2008_002700,3.070000
2008_002701,2.852362
2008_002704,3.091989
2008_002705,3.254527
2008_002709,3.477101
2008_002710,2.500000
2008_002712,2.875608
2008_002714,3.019476
2008_002715,2.756240
2008_002716,3.567731
2008_002718,3.083592
2008_002719,2.930097
2008_002720,3.182251
2008_002725,3.143663
2008_002728,3.000220
2008_002730,2.950000
2008_002732,3.307722
2008_002733,3.023450
2008_002735,3.500000
2008_002736,3.315327
2008_002738,3.079236
2008_002741,3.299732
2008_002746,3.525468
2008_002749,3.010000
2008_002750,3.177857
2008_002751,3.431872
2008_002752,3.886771
2008_002753,3.175123
2008_002756,3.160000
2008_002758,5.031468
2008_002760,3.065882
2008_002762,3.092069
2008_002766,2.939073
2008_002767,2.706041
2008_002768,3.602041
2008_002772,2.861937
2008_002773,3.171862
2008_002774,2.951173
2008_002775,3.132352
2008_002776,4.449870
2008_002778,2.877166
2008_002783,3.863353
2008_002784,2.920000
2008_002787,3.070009
2008_002789,3.597162
2008_002791,3.620000
2008_002792,3.100066
2008_002793,2.753929
2008_002794,3.452248
2008_002795,3.392039
2008_002801,2.851635
2008_002804,3.410000
2008_002806,2.967592
2008_002808,6.188035
2008_002809,3.230603
2008_002811,3.084236
2008_002813,2.945580
2008_002814,3.458784
2008_002817,3.321598
2008_002820,2.968224
2008_002823,3.000845
2008_002826,3.525149
2008_002829,2.973306
2008_002830,3.391818
2008_002831,3.182636
2008_002834,3.014225
2008_002835,2.769424
2008_002838,2.812642
2008_002842,2.885757
2008_002843,3.164593
2008_002845,3.063410
2008_002847,3.450000
2008_002848,3.146360
2008_002850,3.180000
2008_002852,3.163604
2008_002854,2.743152
2008_002856,2.820304
2008_002857,3.864065
2008_002859,2.890000
2008_002860,3.199486
2008_002864,3.105697
2008_002866,3.656797
2008_002868,3.174479
2008_002869,3.535579
2008_002870,3.151093
2008_002872,2.947436
2008_002873,3.295402
2008_002875,3.061551
2008_002876,7.260000
2008_002879,2.783014
2008_002880,3.173818
2008_002882,2.763374
2008_002883,2.906186
2008_002885,3.088505
2008_002887,4.156981
2008_002890,2.904803
2008_002891,3.233663
2008_002892,4.615791
2008_002894,2.904070
2008_002897,3.644243
2008_002899,2.947720
2008_002900,5.088596
2008_002903,3.427149
2008_002904,2.994429
2008_002906,4.364450
2008_002908,2.840558
2008_002909,3.350000
2008_002910,2.731976
2008_002913,2.857164
2008_002916,3.072649
2008_002917,3.677885
2008_002920,3.405873
2008_002922,2.814914
2008_002926,2.839763
2008_002929,3.000000
2008_002930,2.858215
2008_002931,2.803603
2008_002932,4.137773
2008_002936,3.279892
2008_002942,3.020000
2008_002943,2.949692
2008_002946,2.769051
2008_002947,3.718511
2008_002948,3.499887
2008_002951,3.118704
2008_002954,3.640000
2008_002955,3.027592
2008_002956,3.550000
2008_002957,3.003119
2008_002958,3.226667
2008_002960,3.402964
2008_002961,2.940000
2008_002965,4.492616
2008_002966,3.345707
2008_002968,5.830000
2008_002970,2.989249
2008_002971,3.188925
2008_002972,3.018353
2008_002973,3.389178
2008_002977,6.605437
2008_002983,3.058896
2008_002984,3.219222
2008_002985,3.570409
2008_002988,3.100000
2008_002992,3.042241
2008_002993,3.117968
2008_002997,3.733085
2008_002999,2.799678
2008_003001,3.896838
2008_003003,3.759686
2008_003005,3.579437
2008_003008,2.602510
2008_003013,2.983325
2008_003015,2.951852
2008_003017,2.848298
2008_003018,3.039432
2008_003020,3.120000
2008_003021,3.379944
2008_003022,3.422659
2008_003023,2.890000
2008_003025,3.309279
2008_003026,3.527672
2008_003030,3.871086
2008_003033,3.228697
2008_003034,2.983835
2008_003037,6.008533
2008_003039,2.864112
2008_003041,3.085244
2008_003043,3.440000
2008_003045,2.929441
2008_003048,2.800000
2008_003049,3.405966
2008_003051,3.938949
2008_003052,3.244547
2008_003053,3.379081
2008_003055,2.987395
2008_003056,3.082492
2008_003057,3.201250
2008_003059,3.202064
2008_003060,3.713014
2008_003061,3.160000
2008_003062,3.112441
2008_003063,3.412535
2008_003065,3.760852
2008_003067,4.178003
2008_003068,3.400000
2008_003072,3.331036
2008_003073,3.070955
2008_003075,3.323597
2008_003076,3.835581
2008_003079,3.420634
2008_003081,3.940000
2008_003082,3.776371
2008_003083,2.761847
2008_003087,2.890000
2008_003088,2.925162
2008_003089,3.212577
2008_003090,3.111141
2008_003093,3.184587
2008_003094,4.635845
2008_003095,2.946664
2008_003099,3.380000
2008_003100,3.292447
2008_003101,3.458815
2008_003104,2.761488
2008_003105,3.070517
2008_003106,3.754382
2008_003107,3.181683
2008_003108,3.351534
2008_003110,3.680000
2008_003112,3.345406
2008_003114,2.709117
2008_003120,2.571732
2008_003122,3.111675
2008_003127,3.480000
2008_003128,2.914314
2008_003132,3.470029
2008_003133,2.932434
2008_003134,3.160565
2008_003135,3.554610
2008_003136,3.330000
2008_003140,3.337617
2008_003141,3.662759
2008_003143,2.751786
2008_003144,4.484322
2008_003146,3.220000
2008_003147,3.067969
2008_003151,2.959335
2008_003152,3.012698
2008_003154,2.992427
2008_003155,3.134372
2008_003157,3.070000
2008_003160,3.411244
2008_003161,2.926727
2008_003167,2.812162
2008_003168,4.244434
2008_003170,2.601085
2008_003178,2.973298
2008_003180,3.176187
2008_003181,2.937591
2008_003182,3.680000
2008_003186,3.353977
2008_003187,3.133701
2008_003189,2.721316
2008_003191,2.701182
2008_003193,3.510000
2008_003196,2.635737
2008_003200,3.420000
2008_003202,3.924169
2008_003203,2.885476
2008_003205,3.568401
2008_003208,3.900000
2008_003209,3.010033
2008_003210,3.061498
2008_003211,2.620000
2008_003213,3.720319
2008_003220,3.098056
2008_003222,2.780644
2008_003224,3.800000
2008_003225,3.495768
2008_003228,4.844461
2008_003231,3.560000
2008_003232,3.007942
2008_003238,3.220000
2008_003239,2.879270
2008_003242,2.741236
2008_003244,2.555880
2008_003245,3.194203
2008_003248,3.418299
2008_003249,2.899892
2008_003251,3.520000
2008_003252,3.250000
2008_003255,2.760091
2008_003256,3.180000
2008_003261,2.630161
2008_003263,3.276585
2008_003264,3.172496
2008_003265,3.849642
2008_003266,2.993415
2008_003269,2.808299
2008_003270,3.253007
2008_003271,2.929306
2008_003272,3.618589
2008_003275,3.932303
2008_003276,3.587585
2008_003277,2.964165
2008_003278,2.794958
2008_003280,3.410630
2008_003283,6.456886
2008_003286,2.717696
2008_003287,2.736854
2008_003288,3.078522
2008_003289,3.675889
2008_003290,3.204168
2008_003291,3.016768
2008_003295,3.150000
2008_003297,3.020642
2008_003300,3.000000
2008_003302,2.726820
2008_003303,2.851322
2008_003304,3.554551
2008_003305,2.800000
2008_003311,3.040026
2008_003313,2.909880
2008_003316,3.810000
2008_003318,3.071349
2008_003320,3.044927
2008_003321,3.938945
2008_003323,3.202571
2008_003326,2.878325
2008_003329,3.527209
2008_003330,2.800000
2008_003331,3.635897
2008_003333,2.881279
2008_003334,3.850000
2008_003335,3.100000
2008_003336,3.470000
2008_003338,2.819185
2008_003342,3.317045
2008_003343,2.819668
2008_003344,2.984484
2008_003347,3.079264
2008_003348,2.920938
2008_003350,4.410000
2008_003351,3.532461
2008_003359,3.150000
2008_003360,3.048825
2008_003361,2.803362
2008_003362,3.795654
2008_003369,2.714329
2008_003373,3.039502
2008_003374,2.798223
2008_003378,3.968801
2008_003379,3.190000
2008_003380,3.223304
2008_003381,3.100663
2008_003382,3.121227
2008_003384,3.055723
2008_003386,2.950000
2008_003393,3.250800
2008_003394,3.650544
2008_003395,3.806898
2008_003402,3.269963
2008_003405,3.045425
2008_003406,3.640001
2008_003407,3.610000
2008_003409,2.864029
2008_003414,3.478822
2008_003415,2.660818
2008_003417,2.915550
2008_003418,2.963405
2008_003420,2.772127
2008_003423,3.130000
2008_003424,3.015700
2008_003426,2.910480
2008_003429,3.359744
2008_003430,3.362432
2008_003432,3.555871
2008_003433,3.143908
2008_003434,3.430100
2008_003435,4.190110
2008_003437,3.016148
2008_003439,2.624140
2008_003442,3.201794
2008_003443,2.991261
2008_003447,2.885393
2008_003448,3.130745
2008_003449,3.110000
2008_003451,3.625609
2008_003452,3.235145
2008_003453,2.694454
2008_003458,3.045883
2008_003461,2.835301
2008_003462,3.511988
2008_003463,3.302700
2008_003464,3.200000
2008_003466,5.756311
2008_003467,3.148747
2008_003469,3.700000
2008_003472,2.939740
2008_003475,2.500000
2008_003476,3.922498
2008_003477,3.427030
2008_003478,3.025065
2008_003479,3.490000
2008_003480,4.383650
2008_003482,3.409641
2008_003483,3.076752
2008_003484,3.305764
2008_003485,3.178178
2008_003488,3.349291
2008_003489,4.414491
2008_003492,2.576141
2008_003493,3.593222
2008_003496,3.858559
2008_003497,3.118661
2008_003498,3.800000
2008_003499,2.600000
2008_003500,2.455035
2008_003501,3.058699
2008_003504,2.868028
2008_003507,3.011584
2008_003510,2.900000
2008_003511,3.200000
2008_003514,5.390186
2008_003515,3.120000
2008_003519,2.981522
2008_003520,2.768282
2008_003521,3.346171
2008_003522,2.855384
2008_003523,3.845374
2008_003524,2.722235
2008_003526,2.860000
2008_003531,3.070000
2008_003533,3.015081
2008_003534,3.590000
2008_003542,3.170000
2008_003544,2.971804
2008_003545,3.180000
2008_003546,3.420000
2008_003547,3.941618
2008_003552,2.916309
2008_003557,3.022882
2008_003559,4.823203
2008_003560,3.812501
2008_003562,3.170000
2008_003565,3.381021
2008_003571,3.039798
2008_003572,3.479961
2008_003575,4.363377
2008_003576,3.056652
2008_003577,3.100000
2008_003578,2.770105
2008_003579,2.933424
2008_003580,2.717396
2008_003582,3.341981
2008_003585,2.853786
2008_003587,2.536459
2008_003589,4.353063
2008_003590,4.091743
2008_003591,3.797777
2008_003592,3.200000
2008_003593,3.048980
2008_003596,3.400000
2008_003598,3.230000
2008_003604,3.600000
2008_003607,3.520000
2008_003608,2.765221
2008_003609,3.962771
2008_003610,4.953079
2008_003611,2.868935
2008_003613,3.017377
2008_003617,4.314119
2008_003618,3.455966
2008_003619,3.360000
2008_003621,5.990000
2008_003622,3.338684
2008_003624,2.830000
2008_003626,3.049865
2008_003629,3.838183
2008_003635,3.216661
2008_003636,4.089960
2008_003637,3.670784
2008_003638,3.120000
2008_003645,2.920721
2008_003647,2.939434
2008_003650,3.400000
2008_003652,3.609073
2008_003653,3.315626
2008_003655,3.525764
2008_003658,3.080000
2008_003659,2.858825
2008_003662,3.180000
2008_003665,3.522152
2008_003667,7.340000
2008_003671,3.018988
2008_003672,3.170000
2008_003673,3.592820
2008_003674,3.280474
2008_003675,2.500000
2008_003676,5.297285
2008_003677,3.034619
2008_003680,4.176102
2008_003681,4.204831
2008_003682,3.090000
2008_003683,2.819593
2008_003684,3.864809
2008_003685,3.040043
2008_003688,3.632201
2008_003689,6.190000
2008_003691,5.026160
2008_003694,3.270000
2008_003697,3.516042
2008_003701,3.190000
2008_003703,2.810000
2008_003704,2.787637
2008_003706,2.911433
2008_003707,3.010000
2008_003709,3.011037
2008_003712,3.832240
2008_003713,3.375023
2008_003718,2.927846
2008_003719,6.861370
2008_003720,2.905644
2008_003721,3.150000
2008_003722,3.630000
2008_003726,4.078088
2008_003729,3.587464
2008_003732,5.679847
2008_003733,2.900000
2008_003737,4.025427
2008_003743,3.029910
2008_003744,3.637231
2008_003745,3.487967
2008_003746,2.950231
2008_003748,3.480964
2008_003749,2.887541
2008_003753,3.400000
2008_003754,3.040272
2008_003755,3.059160
2008_003756,3.407917
2008_003761,3.120000
2008_003762,3.458224
2008_003763,2.808767
2008_003764,3.280000
2008_003766,3.290000
2008_003767,3.857022
2008_003768,2.987783
2008_003769,3.420000
2008_003772,3.030000
2008_003773,3.060000
2008_003774,3.294435
2008_003775,3.156537
2008_003776,3.300640
2008_003777,3.267675
2008_003779,2.934002
2008_003780,3.016444
2008_003781,3.350000
2008_003782,2.800000
2008_003788,3.000000
2008_003789,3.460000
2008_003791,3.492391
2008_003793,3.588819
2008_003794,3.130000
2008_003796,3.320000
2008_003799,3.028649
2008_003800,3.237249
2008_003801,2.986481
2008_003802,3.390000
2008_003805,2.884361
2008_003811,4.118090
2008_003812,3.947472
2008_003813,2.892502
2008_003814,3.439773
2008_003815,3.331668
2008_003819,3.458296
2008_003820,3.555396
2008_003821,3.527586
2008_003825,3.031345
2008_003826,3.345135
2008_003827,3.082126
2008_003829,3.860071
2008_003830,3.110000
2008_003831,2.780000
2008_003835,3.398829
2008_003838,3.545098
2008_003840,3.570000
2008_003841,2.600000
2008_003842,3.071430
2008_003843,2.570065
2008_003844,3.270570
2008_003846,2.752365
2008_003847,3.886772
2008_003849,2.953060
2008_003852,3.101975
2008_003854,3.570557
2008_003856,3.597226
2008_003858,2.707368
2008_003860,3.620000
2008_003864,3.088237
2008_003866,3.015642
2008_003868,3.207998
2008_003870,3.240000
2008_003871,2.960000
2008_003873,3.035574
2008_003874,3.295152
2008_003876,2.718154
2008_003881,4.016263
2008_003882,3.126014
2008_003883,4.300824
2008_003884,2.964297
2008_003885,2.920000
2008_003886,4.067184
2008_003888,3.044853
2008_003891,3.936473
2008_003892,2.871857
2008_003894,2.978792
2008_003904,3.906244
2008_003905,3.278065
2008_003908,3.295756
2008_003913,3.540000
2008_003914,3.360000
2008_003915,3.011131
2008_003916,3.008434
2008_003920,3.174292
2008_003921,2.941641
2008_003922,2.948294
2008_003924,3.476407
2008_003925,3.344003
2008_003926,3.035621
2008_003929,3.170000
2008_003932,3.049886
2008_003933,3.050000
2008_003939,5.755287
2008_003940,3.007691
2008_003941,3.314412
2008_003942,3.020558
2008_003943,2.851054
2008_003944,2.820000
2008_003945,3.140000
2008_003947,3.260000
2008_003948,3.990669
2008_003951,3.235547
2008_003956,3.580000
2008_003958,2.740000
2008_003962,3.228594
2008_003965,3.420000
2008_003966,3.340000
2008_003967,3.796242
2008_003969,4.722142
2008_003970,3.364504
2008_003971,3.061350
2008_003974,2.713785
2008_003975,3.220000
2008_003976,3.071231
2008_003978,3.741911
2008_003983,3.229257
2008_003984,3.150000
2008_003985,2.865376
2008_003986,3.144399
2008_003988,4.314281
2008_003989,5.529226
2008_003992,3.920435
2008_003995,3.198597
2008_003996,2.995885
2008_003997,2.984912
2008_003998,4.608348
2008_004000,2.661141
2008_004002,3.428267
2008_004003,3.120000
2008_004004,3.120000
2008_004006,3.340000
2008_004007,3.034642
2008_004008,3.217170
2008_004014,3.444201
2008_004015,2.924964
2008_004016,2.996869
2008_004017,2.730000
2008_004018,3.270000
2008_004020,3.170000
2008_004021,2.961006
2008_004022,3.070000
2008_004024,2.667827
2008_004026,4.313686
2008_004027,4.363489
2008_004030,3.022590
2008_004036,3.005960
2008_004037,3.185711
2008_004040,3.041336
2008_004042,2.892602
2008_004044,2.927898
2008_004045,2.820411
2008_004046,3.065827
2008_004048,2.990000
2008_004053,3.284285
2008_004054,3.560000
2008_004055,3.192294
2008_004056,4.328383
2008_004058,3.680000
2008_004064,3.021889
2008_004066,2.996710
2008_004069,2.683478
2008_004071,3.230000
2008_004074,2.670000
2008_004075,2.888600
2008_004076,2.970000
2008_004077,5.471996
2008_004080,3.488995
2008_004081,3.259663
2008_004084,3.460000
2008_004087,3.152600
2008_004088,3.473058
2008_004090,3.240000
2008_004092,3.456293
2008_004093,5.461163
2008_004097,3.470000
2008_004100,3.230000
2008_004101,3.053872
2008_004102,3.128855
2008_004103,3.152001
2008_004105,2.970372
2008_004106,2.762809
2008_004110,2.810749
2008_004112,2.984320
2008_004113,3.358160
2008_004119,2.863864
2008_004120,3.017433
2008_004121,2.899069
2008_004122,3.978890
2008_004123,3.170000
2008_004124,3.440000
2008_004125,3.016788
2008_004126,4.323350
2008_004127,3.172523
2008_004130,3.610160
2008_004134,2.758317
2008_004135,3.118813
2008_004137,3.240000
2008_004138,2.882551
2008_004140,3.335061
2008_004142,2.950804
2008_004145,2.859734
2008_004147,2.922872
2008_004148,2.840000
2008_004155,3.023412
2008_004161,3.486205
2008_004163,4.117447
2008_004165,2.724550
2008_004166,3.011826
2008_004171,3.070000
2008_004174,2.968528
2008_004175,3.200000
2008_004176,3.310000
2008_004178,4.365930
2008_004182,3.479686
2008_004188,3.220000
2008_004189,2.910000
2008_004190,2.996646
2008_004195,3.150000
2008_004196,3.600000
2008_004198,2.998606
2008_004201,4.401642
2008_004203,3.090000
2008_004205,3.153068
2008_004208,3.548435
2008_004212,3.684219
2008_004213,3.047382
2008_004214,3.290000
2008_004216,2.979604
2008_004217,3.110000
2008_004218,2.791240
2008_004221,2.847548
2008_004224,3.140000
2008_004230,2.960337
2008_004231,2.908265
2008_004232,2.870000
2008_004234,2.882849
2008_004235,3.129339
2008_004239,2.914157
2008_004242,2.823587
2008_004243,4.295314
2008_004245,3.020000
2008_004246,3.210000
2008_004247,3.372815
2008_004251,3.766676
2008_004257,2.674733
2008_004258,3.080000
2008_004259,2.831683
2008_004263,2.846643
2008_004265,3.120000
2008_004269,3.193796
2008_004270,3.170577
2008_004271,3.648385
2008_004273,2.928506
2008_004274,3.259577
2008_004276,3.038478
2008_004278,3.050000
2008_004279,3.090000
2008_004280,3.080000
2008_004284,3.055900
2008_004287,2.930000
2008_004288,3.463310
2008_004289,3.084307
2008_004290,3.390000
2008_004291,3.120000
2008_004292,3.335386
2008_004293,3.385746
2008_004296,2.768315
2008_004297,3.420000
2008_004301,3.133654
2008_004303,3.490000
2008_004306,2.827907
2008_004307,3.460000
2008_004308,3.968473
2008_004312,3.160000
2008_004313,3.510000
2008_004314,2.960000
2008_004317,2.890000
2008_004318,3.488536
2008_004319,3.004117
2008_004321,3.860000
2008_004324,3.040000
2008_004325,2.927512
2008_004326,2.990000
2008_004327,3.950000
2008_004328,3.429817
2008_004330,3.442689
2008_004331,3.080000
2008_004333,3.090000
2008_004339,3.112369
2008_004342,3.000340
